"Date","bookings","pred","res"
2015-08-26,1.72111327303019,1.81527908891439,0.094165815884208
2015-08-27,1.72111327303019,1.85456905700266,0.133455783972477
2015-08-28,1.72111327303019,1.84041849058121,0.119305217551028
2015-08-29,1.59069559090685,1.82993155997247,0.239235969065619
2015-08-30,1.38774637021934,1.85109190829098,0.463345538071646
2015-08-31,1.35814782495983,1.87328767310828,0.515139848148446
2015-09-01,1.40047521637578,1.8833398707211,0.482864654345326
2015-09-02,1.53525288322573,1.8882692437619,0.35301636053617
2015-09-03,1.53525288322573,1.93756180908531,0.402308925859582
2015-09-04,1.53525288322573,1.93905513267964,0.403802249453914
2015-09-05,1.54278433988373,1.94197747576982,0.399193135886086
2015-09-06,1.58686638190573,1.91331255435944,0.326446172453708
2015-09-07,1.57572309886747,1.95014144293964,0.374418344072174
2015-09-08,1.75313185477504,1.9873404931277,0.23420863835266
2015-09-09,1.79982380926863,1.99538442119956,0.195560611930932
2015-09-10,1.79982380926863,1.96835787035525,0.16853406108662
2015-09-11,1.79982380926863,1.97042363416404,0.170599824895407
2015-09-12,1.80128072859855,1.97019425220788,0.168913523609323
2015-09-13,1.75644963161469,2.04945057630539,0.293000944690704
2015-09-14,1.77241282288749,2.11595256254077,0.343539739653276
2015-09-15,1.79507446803425,2.10811795387417,0.31304348583992
2015-09-16,1.84115283803891,2.11573875509202,0.274585917053117
2015-09-17,1.84115283803891,2.08345577679574,0.242302938756837
2015-09-18,1.84115283803891,2.07378812693059,0.232635288891686
2015-09-19,1.96783855699493,2.06279783509672,0.0949592781017836
2015-09-20,2.01167203124106,2.03774890862405,0.0260768773829976
2015-09-21,2.13585984560694,2.07259387988597,-0.0632659657209635
2015-09-22,2.11947463179227,1.99935458507389,-0.120120046718379
2015-09-23,2.01971990925372,2.0012341439724,-0.0184857652813268
2015-09-24,2.01971990925372,1.94422208704054,-0.0754978222131801
2015-09-25,2.01971990925372,1.92883149161935,-0.0908884176343752
2015-09-26,2.03675445368168,1.91589098703116,-0.12086346665052
2015-09-27,2.08980951197474,1.90642441809177,-0.183385093882967
2015-09-28,2.09967108374504,1.94019916187972,-0.159471921865323
2015-09-29,1.99520260490303,1.96260274574161,-0.0325998591614265
2015-09-30,1.99164288282342,2.00014918483794,0.00850630201451441
2015-10-01,1.99164288282342,2.04351527802646,0.0518723952030387
2015-10-02,1.99164288282342,2.06475850939751,0.0731156265740838
2015-10-03,2.11114995252327,2.08811020385474,-0.0230397486685283
2015-10-04,2.13763815693611,2.05665278155357,-0.0809853753825389
2015-10-05,2.17840601807625,2.03212620131671,-0.146279816759531
2015-10-06,2.56254436724789,2.06952724978328,-0.493017117464611
2015-10-07,2.53013371638685,2.17222693003714,-0.357906786349714
2015-10-08,2.53013371638685,2.24229608103633,-0.287837635350526
2015-10-09,2.53013371638685,2.28527490608394,-0.244858810302913
2015-10-10,2.49396176013675,2.32272150646895,-0.171240253667803
2015-10-11,2.52683107542965,2.34970769193023,-0.177123383499418
2015-10-12,2.50499928353339,2.44820375367999,-0.056795529853396
2015-10-13,2.63980029223724,2.4655981073156,-0.174202184921644
2015-10-14,2.65364201850947,2.52141375653446,-0.132228261975015
2015-10-15,2.65364201850947,2.52488087210804,-0.12876114640143
2015-10-16,2.65364201850947,2.54187324456871,-0.111768773940767
2015-10-17,2.63177488731011,2.55572211928666,-0.0760527680234495
2015-10-18,2.57024854395818,2.55392173770815,-0.0163268062500306
2015-10-19,2.61562866181125,2.59431180916727,-0.0213168526439862
2015-10-20,2.92893905266164,2.54451050329953,-0.384428549362104
2015-10-21,2.99711173817354,2.55018492136151,-0.44692681681203
2015-10-22,2.99711173817354,2.58758298587054,-0.409528752302996
2015-10-23,2.99711173817354,2.59241664223373,-0.404695095939807
2015-10-24,2.8567395161511,2.60630575660616,-0.250433759544937
2015-10-25,2.91898919933193,2.6421607946977,-0.276828404634227
2015-10-26,2.93402021054498,2.67990704718977,-0.254113163355211
2015-10-27,2.51344134028098,2.71989449020475,0.206453149923776
2015-10-28,2.47633210115103,2.68730537313968,0.210973271988651
2015-10-29,2.47633210115103,2.66778055950999,0.191448458358964
2015-10-30,2.47633210115103,2.64252846781164,0.166196366660615
2015-10-31,2.52959025241867,2.61989087145776,0.0903006190390818
