"Date","pred","bookings","res"
2015-01-24,2.32915514335036,1.95742328479059,0.371731858559777
2015-01-25,2.34261318854988,1.96174915276896,0.380864035780911
2015-01-26,2.38413764210418,2.01804165194711,0.366095990157068
2015-01-27,2.34679294098169,2.07300160402179,0.273791336959896
2015-01-28,2.31265654135495,2.13275692746484,0.179899613890114
2015-01-29,2.31176244700328,2.13275692746484,0.179005519538435
2015-01-30,2.29313794663176,2.13275692746484,0.160381019166919
2015-01-31,2.27603098424152,2.3033650482493,-0.027334064007789
2015-02-01,2.30440645571798,2.29326207324755,0.0111443824704263
2015-02-02,2.29989271052182,2.31735881614904,-0.0174661056272272
2015-02-03,2.38726463029161,2.30161582645499,0.0856488038366225
2015-02-04,2.35630029812455,2.2350812254709,0.121219072653654
2015-02-05,2.36847902275622,2.2350812254709,0.133397797285321
2015-02-06,2.36154631059617,2.2350812254709,0.12646508512527
2015-02-07,2.35511435568333,2.32929260632432,0.0258217493590074
2015-02-08,2.3235197653994,2.28195784742076,0.0415619179786364
2015-02-09,2.32328648725525,2.2438960005453,0.0793904867099413
2015-02-10,2.29525248985738,2.29753814051865,-0.00228565066127251
2015-02-11,2.19945938885212,2.23310972651603,-0.0336503376639121
2015-02-12,2.27187244500965,2.23310972651603,0.0387627184936172
2015-02-13,2.27904307376593,2.23310972651603,0.0459333472499019
2015-02-14,2.27010957570747,2.3007120466211,-0.0306024709136383
2015-02-15,2.26031137956306,2.3553054465965,-0.0949940670334404
2015-02-16,2.24139904789627,2.36166674664462,-0.120267698748358
2015-02-17,2.23538795113564,2.48151633798866,-0.246128386853029
2015-02-18,2.24576404225081,2.46107775900515,-0.215313716754338
2015-02-19,2.2591811241582,2.46107775900515,-0.201896634846947
2015-02-20,2.23376721097156,2.46107775900515,-0.227310548033586
2015-02-21,2.2066884865053,2.39653072353216,-0.189842237026856
2015-02-22,2.17536013107747,2.44639436167511,-0.271034230597641
2015-02-23,2.13812549645081,2.38978388862455,-0.251658392173741
2015-02-24,2.0514021627605,2.36370729213738,-0.312305129376884
2015-02-25,1.97519567981362,2.44915189677688,-0.473956216963255
2015-02-26,1.92078863224015,2.44915189677688,-0.528363264536732
2015-02-27,1.9204500131309,2.44915189677688,-0.528701883645975
2015-02-28,1.92166957212612,2.49068931008863,-0.569019737962513
2015-03-01,2.07034352514893,2.60962419384251,-0.539280668693579
2015-03-02,2.04961094586179,2.67489081858321,-0.625279872721423
2015-03-03,2.04693554760888,2.58859800528529,-0.54166245767641
2015-03-04,2.05032483255491,2.57379300814264,-0.523468175587733
2015-03-05,2.02558396942914,2.57379300814264,-0.548209038713504
2015-03-06,2.00865817628801,2.57379300814264,-0.565134831854631
2015-03-07,1.99402713635936,2.54153814797692,-0.547511011617552
2015-03-08,1.98799638682976,2.56814807368919,-0.580151686859422
2015-03-09,2.01247599674389,2.48972717119415,-0.477251174450263
2015-03-10,1.98071624431759,2.22254418510025,-0.24182794078266
2015-03-11,1.9744407008402,2.30480444638445,-0.330363745544249
2015-03-12,1.96342891734093,2.30480444638445,-0.341375529043519
2015-03-13,1.9599122365471,2.30480444638445,-0.344892209837356
2015-03-14,1.95599759882316,2.26407763978407,-0.308080040960914
2015-03-15,1.96527634770609,2.24833146672009,-0.283055119013999
2015-03-16,1.9433437960688,2.69366725157459,-0.750323455505786
2015-03-17,2.13687175698578,2.82285718808078,-0.685985431094993
2015-03-18,2.10427453322336,2.80484966165531,-0.700575128431946
2015-03-19,2.13289633067325,2.80484966165531,-0.671953330982059
2015-03-20,2.12492073467001,2.80484966165531,-0.679928926985294
2015-03-21,2.03062902064994,2.70008997799687,-0.669460957346933
2015-03-22,1.78520784573629,2.60812296744463,-0.822915121708336
2015-03-23,1.7750546708703,2.55385632932719,-0.778801658456882
2015-03-24,1.74996178876609,2.58225996971522,-0.832298180949138
2015-03-25,1.7390135792084,2.57106526488386,-0.832051685675458
2015-03-26,1.71661028591916,2.57106526488386,-0.854454978964702
2015-03-27,1.70177673758008,2.57106526488386,-0.869288527303786
2015-03-28,1.68756853602827,2.57293627940086,-0.885367743372594
2015-03-29,1.67543423268944,2.53983532712824,-0.864401094438798
2015-03-30,1.67405447317287,2.50673620989155,-0.832681736718673
2015-03-31,1.66755151748657,2.59119920281899,-0.92364768533242
2015-04-01,1.78272982640192,2.45456986423537,-0.671840037833455
2015-04-02,1.76772144017741,2.45456986423537,-0.686848424057963
2015-04-03,1.75762804318219,2.45456986423537,-0.69694182105318
2015-04-04,1.74975183070637,2.49588115063594,-0.746129319929567
2015-04-05,1.7449807242956,2.47220134513077,-0.727220620835167
2015-04-06,1.7390429941006,2.05280128685114,-0.31375829275054
2015-04-07,1.75493478495628,2.0013312260511,-0.246396441094822
2015-04-08,1.77323527587578,1.9539809088172,-0.180745632941423
2015-04-09,1.7538549550809,1.9539809088172,-0.200125953736303
2015-04-10,1.75699420971796,1.9539809088172,-0.19698669909924
2015-04-11,1.75922750169411,1.95906665979393,-0.199839158099819
2015-04-12,1.7776598664932,2.00306358661663,-0.225403720123432
2015-04-13,1.80024160724133,1.99120476181255,-0.190963154571216
2015-04-14,1.84721997892484,2.05992179925373,-0.212701820328894
2015-04-15,1.81521723186597,2.1225188841945,-0.307301652328527
2015-04-16,1.8549015908502,2.1225188841945,-0.267617293344295
2015-04-17,1.85255412291735,2.1225188841945,-0.269964761277145
2015-04-18,1.847538637463,2.05503008120837,-0.207491443745366
2015-04-19,1.85436985921115,2.02965206035717,-0.17528220114602
2015-04-20,1.84563433146104,2.04504097109793,-0.199406639636888
2015-04-21,1.83272371999919,1.94231156551254,-0.10958784551335
2015-04-22,1.79183186031878,1.93999824997393,-0.148166389655155
2015-04-23,1.75318283168599,1.93999824997393,-0.186815418287945
2015-04-24,1.73785979719833,1.93999824997393,-0.202138452775609
2015-04-25,1.72115654032677,1.91100325121566,-0.189846710888885
2015-04-26,1.74253768427297,1.97324921336597,-0.230711529092994
2015-04-27,1.74745698878542,1.90408679718051,-0.156629808395097
2015-04-28,1.69163804035634,1.86100273118083,-0.169364690824497
2015-04-29,1.68725145491771,1.85437235001973,-0.167120895102017
2015-04-30,1.75037370342761,1.85437235001973,-0.103998646592118
2015-05-01,1.8627451765351,1.85437235001973,0.00837282651536864
2015-05-02,1.86142643122002,1.78237520387158,0.0790512273484478
2015-05-03,1.86573866289109,1.75752168120745,0.108216981683642
2015-05-04,1.9323320845142,1.72376880066098,0.208563283853217
2015-05-05,1.8943923576735,1.63813242735935,0.256259930314145
2015-05-06,1.91376520367339,1.62024521279858,0.293519990874813
2015-05-07,1.92508806707337,1.62024521279858,0.304842854274796
2015-05-08,1.93190213385969,1.62024521279858,0.311656921061115
2015-05-09,1.93949527386576,1.65302717833179,0.28646809553397
2015-05-10,1.94202231569216,1.71844534779592,0.223576967896236
2015-05-11,1.88328084209934,1.78540539377175,0.0978754483275874
2015-05-12,1.86926776589826,1.79976921974304,0.0694985461552198
2015-05-13,1.90938160335645,1.74776820756042,0.161613395796027
2015-05-14,1.96366154123098,1.74776820756042,0.215893333670553
2015-05-15,1.96435101656243,1.74776820756042,0.216582809002009
2015-05-16,1.96319327410311,1.62490890756125,0.338284366541855
2015-05-17,1.90268684877083,1.54539781655931,0.35728903221152
2015-05-18,1.87849871860817,1.55092152634497,0.327577192263204
2015-05-19,1.8677542693913,1.59371788048367,0.274036388907628
2015-05-20,1.83345478400588,1.64542494553854,0.188029838467345
2015-05-21,1.79339380213059,1.64542494553854,0.147968856592059
2015-05-22,1.77412630710751,1.64542494553854,0.128701361568973
2015-05-23,1.75332670332864,1.62814685643114,0.125179846897499
2015-05-24,1.73269787291065,1.59948967228121,0.133208200629439
2015-05-25,1.67916493490338,1.65203020253398,0.0271347323694
2015-05-26,1.59806687990203,1.7610203485453,-0.162953468643264
2015-05-27,1.62270702049136,1.70914198416662,-0.086434963675255
2015-05-28,1.61199663113803,1.70914198416662,-0.09714535302859
2015-05-29,1.5866959807463,1.70914198416662,-0.122446003420318
2015-05-30,1.56309293117374,1.79777077253685,-0.234677841363103
